RespId,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q30,ppage,educ,race,gender,income_cat,voter_category
471964,2,3,2,2,3,1,2,2,2,2,2,1,2,5,47,3,4,2,3,3
471965,2,2,2,2,2,2,2,2,2,2,2,2,2,5,33,2,1,1,1,2
471966,1,2,4,4,2,2,1,1,1,2,2,1,1,3,45,1,4,1,3,2
471967,1,2,3,2,2,1,2,2,2,3,1,3,2,5,77,1,4,2,3,2
471968,2,3,2,1,1,3,3,3,3,3,3,3,1,5,26,3,4,2,1,3
471969,2,3,2,1,2,2,3,3,3,2,2,3,2,1,58,3,4,2,4,2
471970,1,1,1,1,1,2,1,1,1,3,1,1,1,5,27,3,1,2,1,3
482113,2,2,3,2,2,2,3,3,3,4,4,4,2,5,32,3,4,1,3,3
471972,1,1,4,4,3,1,1,1,1,2,2,2,1,2,64,1,4,1,3,2
471973,1,3,2,1,1,3,2,3,3,4,3,3,2,3,43,2,2,2,2,2
471975,1,1,2,4,1,1,1,1,1,2,1,1,1,2,50,2,1,1,3,2
471976,3,3,2,1,3,2,1,1,1,4,1,1,2,1,64,1,4,1,2,1
471977,2,2,2,3,1,4,1,1,2,2,2,4,1,3,73,1,4,2,3,2
471978,2,2,3,2,2,2,2,2,2,2,2,2,1,3,28,2,4,1,3,3
471982,1,2,4,1,1,1,2,3,3,2,1,2,1,2,46,3,4,2,3,2
471983,1,1,4,1,2,2,1,2,2,3,2,2,1,2,32,1,3,2,4,3
471986,4,2,2,4,2,3,3,2,2,2,2,2,1,3,50,3,1,2,2,2
471987,2,2,2,2,3,2,4,4,4,2,4,3,1,3,31,2,4,1,1,3
471989,1,2,3,1,1,1,1,1,2,1,2,1,1,2,80,1,1,1,3,1
471990,4,4,1,1,2,4,2,2,2,1,1,1,1,1,51,3,4,2,2,2
471994,1,2,1,4,1,2,2,4,4,4,4,2,1,1,55,2,4,2,1,2
471996,3,3,3,1,3,2,1,1,1,3,3,2,1,1,68,2,4,2,2,2
471997,1,1,3,3,3,2,1,1,1,1,1,1,1,2,61,3,4,2,3,2
471999,2,1,4,1,2,1,2,3,3,4,2,3,1,1,76,3,4,1,1,1
472000,1,1,4,3,3,1,1,1,1,4,1,1,1,2,49,1,1,1,3,1
472002,2,4,1,1,1,2,2,1,1,4,1,1,1,3,69,3,4,2,3,1
472003,1,1,3,2,1,1,1,1,1,2,2,3,1,3,54,3,1,2,2,2
472004,3,3,1,1,2,2,2,2,2,3,3,2,1,1,80,2,4,1,1,1
472008,1,1,3,2,2,1,1,2,3,3,2,2,1,2,63,1,1,2,2,1
472009,1,1,4,1,1,1,1,1,1,1,1,1,1,2,62,3,4,2,4,1
472010,1,1,4,3,2,1,1,3,2,3,2,4,1,2,51,1,4,1,1,2
482153,1,2,3,4,3,2,2,2,2,2,3,2,1,5,54,3,3,1,4,2
472011,3,3,2,2,2,2,3,2,3,4,4,4,2,1,48,3,4,1,3,3
472012,1,1,4,3,4,1,1,2,1,2,2,2,1,2,48,1,2,2,3,2
472013,2,3,3,1,2,2,2,2,2,4,3,2,2,1,43,2,4,1,3,3
472014,2,2,2,2,2,2,1,2,2,1,2,2,1,1,74,1,4,2,4,1
472015,1,3,3,3,3,2,1,1,3,2,1,1,1,3,50,1,4,1,4,2
472016,2,2,4,2,3,3,2,2,2,4,4,4,1,2,34,3,2,1,4,2
472017,4,2,4,2,1,3,1,2,2,2,4,2,1,1,64,2,1,2,1,2
482161,3,2,3,3,3,3,1,1,1,3,1,2,1,2,56,3,1,2,1,2
482162,1,1,4,2,3,1,2,1,2,3,3,2,1,2,36,1,4,2,4,2
472018,4,4,3,2,3,2,2,1,1,1,2,2,1,1,76,2,4,2,4,1
472019,2,2,4,3,3,1,2,1,1,2,4,2,1,5,64,2,4,2,1,2
472020,1,2,4,3,4,1,2,2,1,3,2,2,1,3,31,1,4,1,3,3
472021,4,4,3,4,2,4,2,2,2,3,1,3,1,1,61,3,4,2,4,1
472022,2,2,4,3,2,2,3,3,2,3,4,3,1,5,36,2,2,1,2,3
482169,1,2,2,1,2,2,2,2,2,2,3,2,2,5,34,2,1,1,1,3
472024,2,3,2,1,2,2,2,2,3,3,4,2,1,1,29,2,4,1,3,3
472029,4,4,1,1,1,1,1,2,3,1,1,2,1,2,64,1,4,2,3,1
472030,1,1,3,1,2,2,3,3,3,3,3,3,2,3,35,1,4,1,3,1
472031,2,2,2,2,2,2,3,3,3,3,3,3,1,5,32,2,4,1,1,3
472032,1,1,1,3,2,1,2,2,2,3,2,2,1,2,34,1,3,1,4,2
472033,2,4,1,1,2,4,2,1,2,3,1,2,1,1,58,1,4,2,3,2
472034,1,2,1,2,3,2,2,2,2,3,4,4,1,2,84,2,4,1,1,1
472036,1,2,1,2,2,3,2,2,2,2,2,2,1,2,47,2,2,1,1,3
472037,1,2,3,3,2,4,1,1,2,2,1,1,1,3,66,1,4,2,4,1
472039,2,3,2,2,2,2,2,3,3,2,2,2,2,3,55,1,3,2,4,2
472041,3,4,1,1,1,2,1,2,3,2,2,2,1,1,22,2,4,2,2,1
472042,1,1,4,4,2,1,1,1,1,2,1,1,1,3,54,1,1,2,3,2
472043,1,3,2,3,2,1,1,1,3,2,1,1,1,2,23,3,4,2,3,1
472044,1,2,3,1,1,1,4,4,4,3,4,4,1,3,41,2,4,2,2,3
472045,1,1,4,3,3,1,1,1,1,2,2,2,1,2,59,1,4,1,4,1
472046,1,1,3,1,1,2,1,2,2,3,1,1,2,5,36,2,4,1,1,2
472047,1,1,1,4,1,1,1,2,2,4,2,1,1,2,73,3,1,2,2,1
472048,3,4,1,1,3,2,2,2,2,4,2,1,1,1,62,2,4,1,2,1
482196,4,2,3,3,2,1,1,2,3,1,1,1,1,2,64,2,4,1,3,2
472050,4,4,3,1,1,3,1,1,2,4,2,2,1,5,61,2,4,1,2,2
482198,1,1,3,2,2,1,1,1,1,2,1,1,1,2,62,1,1,2,2,1
472051,1,1,3,3,2,1,1,2,2,4,2,1,1,5,62,3,1,1,4,1
472053,2,2,2,2,2,2,1,1,1,1,3,1,1,2,55,2,4,2,1,2
472054,1,1,3,1,2,2,1,2,2,3,4,3,2,2,28,3,2,2,1,1
472055,2,3,3,2,3,2,2,1,1,1,2,2,1,1,63,3,4,1,1,1
472056,2,4,2,1,2,2,1,1,1,1,1,1,1,1,65,1,4,1,4,1
472057,2,4,1,1,3,2,1,4,4,4,1,3,1,5,75,2,2,1,1,1
472058,4,4,3,1,2,4,1,1,3,2,3,3,1,1,68,2,4,1,3,2
472059,3,3,2,1,3,2,1,2,3,1,2,1,1,1,85,3,4,2,1,2
472060,1,1,4,4,1,1,1,1,1,4,4,2,1,3,55,3,3,2,1,3
482210,3,4,4,1,2,2,3,3,2,4,3,3,2,3,28,3,4,2,2,3
472062,1,3,4,4,1,1,1,2,3,3,2,3,1,1,66,2,4,2,1,1
472063,1,1,3,2,2,2,2,2,2,2,2,3,1,2,38,2,1,1,3,2
472064,1,2,3,3,1,1,1,1,1,1,4,1,1,2,66,2,2,1,1,2
472065,1,1,2,2,1,1,3,3,3,2,2,2,1,2,71,2,2,2,1,2
472066,1,3,4,3,2,2,3,2,3,2,3,2,1,3,64,3,4,2,3,1
472067,1,1,4,2,1,1,1,1,1,2,1,1,1,2,57,1,4,1,3,2
472068,3,1,3,2,2,3,4,4,4,4,4,4,1,2,30,2,1,1,2,2
472069,4,4,1,1,1,4,4,3,2,4,4,1,1,1,43,2,4,2,3,3
472070,2,4,3,3,3,3,2,1,2,3,3,3,2,3,33,2,1,2,1,3
472071,4,2,3,2,2,1,1,1,2,2,2,1,1,1,67,1,4,2,4,2
472072,3,3,3,2,2,2,3,2,2,2,2,2,2,5,28,2,2,1,2,3
472074,3,3,1,1,2,4,2,1,1,4,4,4,1,3,37,3,2,2,1,2
472079,1,2,3,2,2,2,2,2,1,3,2,3,1,2,34,1,1,2,3,2
472080,1,1,2,2,1,2,3,3,3,3,3,3,1,3,36,1,4,2,4,2
472082,1,1,4,2,3,2,2,2,2,3,2,3,1,2,32,1,4,2,4,2
472084,2,3,1,1,2,4,3,3,2,4,3,3,1,3,55,1,4,2,4,1
472085,4,4,2,1,1,2,3,3,3,3,3,2,1,1,54,1,4,2,4,2
472086,1,1,4,4,2,1,2,1,1,4,3,3,1,3,30,1,1,1,2,1
472087,1,1,2,1,1,2,2,1,1,2,1,1,2,5,34,1,1,1,2,2
472088,1,1,3,2,1,1,2,1,3,3,1,2,2,2,50,2,4,2,3,1
472089,4,4,1,1,2,4,1,2,2,2,1,2,1,5,37,3,2,1,3,3
472093,1,2,4,1,2,2,2,2,2,4,2,2,1,5,34,2,4,1,2,2
472094,3,4,2,1,3,3,1,2,2,2,1,2,1,1,57,2,4,1,3,1
472095,4,4,2,1,2,3,2,2,2,2,3,2,2,1,58,3,4,2,1,3
472096,1,1,4,1,2,1,1,2,2,2,2,2,1,2,29,1,4,1,3,3
472097,1,1,4,2,1,3,3,3,2,3,2,2,1,3,41,1,1,2,3,1
472098,1,2,3,2,3,1,1,1,2,2,2,1,1,3,66,3,4,2,2,1
472099,1,1,4,2,2,2,1,1,1,2,2,1,1,2,51,1,2,2,3,2
472100,2,2,2,2,2,2,1,2,2,2,2,1,1,5,38,1,3,1,3,3
472102,1,3,4,1,4,1,2,4,3,3,4,3,1,2,64,1,2,1,1,3
472104,2,2,2,1,2,2,2,2,2,2,3,2,1,1,70,1,3,1,4,1
472105,3,2,4,1,1,2,4,3,3,1,1,4,1,1,74,2,4,2,2,1
472106,3,3,2,2,3,3,2,1,2,1,1,2,1,1,50,2,4,2,2,1
472108,1,3,2,1,2,1,1,1,1,4,3,1,1,1,53,3,4,2,4,3
472110,1,1,4,3,3,1,2,2,2,2,2,1,1,2,54,1,4,1,3,3
472111,1,3,4,2,1,1,3,2,2,4,4,2,1,2,59,2,4,1,1,2
472113,4,4,2,1,1,3,3,2,3,4,3,2,2,1,49,2,4,2,3,3
482264,4,4,3,1,2,3,2,2,2,3,2,3,1,4,79,1,1,2,4,1
472115,1,2,2,1,2,2,3,2,2,2,3,2,1,1,83,2,4,1,1,2
472116,4,1,4,1,1,1,4,2,2,1,3,1,1,2,61,2,1,1,1,1
472117,2,2,2,2,1,3,1,1,1,3,3,4,1,5,48,3,4,2,2,2
472121,1,1,2,1,2,1,1,1,1,1,1,1,1,2,67,2,2,1,1,2
472124,2,3,3,3,2,2,2,2,3,3,3,3,1,3,82,2,4,2,1,1
472127,1,1,4,2,2,1,1,1,1,1,1,1,1,3,61,2,4,1,2,2
472128,2,3,3,2,2,2,3,3,3,3,3,3,1,2,45,1,4,1,4,2
472129,1,1,4,1,2,2,2,2,2,3,3,2,1,2,24,1,4,1,1,3
472130,3,3,4,2,3,2,2,1,1,3,3,2,1,5,64,2,4,1,3,2
472131,2,2,2,1,3,3,3,3,3,3,2,3,1,3,64,3,3,2,3,2
482283,2,3,2,2,2,2,2,3,2,1,2,1,1,3,29,1,4,1,3,1
472132,3,2,2,1,2,3,2,3,2,2,2,1,1,1,46,3,4,1,3,2
472134,2,4,4,3,3,1,4,3,3,4,4,4,1,1,55,2,2,2,3,1
472135,1,3,4,3,3,2,2,3,3,3,1,2,1,2,50,2,2,1,2,2
472136,1,1,4,3,1,1,1,1,1,3,2,2,1,3,50,1,4,1,2,1
472137,2,2,2,4,3,4,1,1,1,3,2,1,1,1,37,1,4,1,2,2
472138,2,3,3,2,2,2,3,3,3,3,4,2,1,2,48,2,3,1,3,3
472139,2,2,4,4,2,1,1,1,3,2,3,4,1,5,79,2,4,1,1,1
472140,3,3,3,2,2,3,2,2,2,2,2,2,2,3,37,2,4,2,4,3
472144,2,2,3,2,2,2,1,1,3,1,1,2,1,3,66,2,4,1,3,1
472146,3,4,2,2,1,3,1,1,1,3,2,1,1,1,67,3,4,1,2,2
472147,3,4,2,1,2,2,2,1,2,4,2,2,1,1,33,3,4,1,3,2
472148,1,2,3,2,1,1,1,1,1,3,4,3,1,3,57,2,4,1,3,2
472151,2,2,3,2,2,2,4,4,4,4,4,4,1,2,40,2,4,1,1,3
472152,1,1,4,3,1,1,2,1,2,2,2,2,1,3,60,3,4,1,2,1
482305,3,3,2,3,3,2,2,2,2,2,2,2,1,5,50,2,1,2,2,2
472154,2,3,3,2,2,3,3,3,3,3,3,3,1,1,61,2,4,1,2,1
472157,3,3,1,1,2,2,1,1,2,2,2,1,1,1,71,3,4,1,3,2
472159,2,3,2,1,1,2,3,2,3,2,3,3,1,3,23,1,4,1,3,3
472160,1,1,4,4,1,1,4,2,2,2,2,2,1,1,58,3,3,2,4,2
472162,3,3,3,1,1,2,2,2,3,4,3,3,2,5,37,2,4,1,1,3
472163,1,1,4,4,3,1,1,2,2,1,2,2,1,2,67,3,1,2,3,1
472164,1,1,4,3,1,2,3,1,1,2,2,2,1,2,36,1,2,2,3,2
472165,2,2,2,2,2,2,2,2,2,2,2,2,1,1,36,2,4,2,3,3
472166,2,3,2,2,2,3,2,2,3,3,3,2,2,1,58,2,2,2,2,2
482321,2,2,4,3,2,2,2,2,2,2,1,1,2,3,59,2,4,1,1,3
472167,1,1,4,2,2,2,2,1,1,2,2,3,1,4,35,1,4,1,3,2
472168,1,1,2,1,2,1,1,1,2,2,2,2,1,2,58,2,1,1,2,2
472169,1,2,4,2,2,1,2,2,2,3,2,2,1,2,35,1,4,1,2,2
482325,1,2,2,3,1,4,2,2,2,3,2,3,1,3,45,2,4,2,1,3
472170,1,3,2,1,1,2,2,2,1,4,3,1,1,1,75,2,4,1,1,2
472171,1,2,4,1,1,1,1,1,1,2,1,1,1,4,70,3,1,2,2,2
472173,2,3,4,2,3,3,3,2,4,2,2,2,2,3,38,3,2,1,3,3
472174,1,1,4,1,1,1,3,4,3,4,3,2,1,2,57,1,1,2,4,2
472175,4,4,1,1,4,4,1,1,1,1,1,1,1,1,67,3,3,1,4,2
472176,1,3,3,1,3,2,2,1,1,3,3,2,1,2,43,3,2,1,4,2
472179,1,2,4,3,2,1,2,2,3,2,3,3,1,2,60,1,4,2,4,2
472180,4,4,1,1,1,4,2,2,2,2,2,2,1,1,34,2,4,2,3,1
472183,3,4,1,1,2,3,3,2,3,1,3,3,1,1,67,2,4,2,2,2
472184,3,3,2,1,2,3,2,2,2,2,2,2,1,1,48,2,4,2,2,2
472185,1,1,2,1,1,3,2,2,2,3,3,3,1,3,36,1,4,2,4,2
472187,2,4,4,2,2,2,1,1,2,1,2,1,1,2,64,3,4,2,3,2
472188,4,4,1,1,1,4,2,3,2,1,2,2,1,3,77,1,4,2,4,2
472189,4,4,1,1,2,4,2,2,3,2,3,2,1,1,22,2,4,2,4,1
472192,1,2,2,1,1,1,1,1,1,2,1,1,1,5,66,3,2,2,2,1
472193,1,1,4,2,3,1,1,1,1,2,2,1,1,2,71,1,1,2,2,2
472195,2,2,3,2,2,1,1,1,1,2,1,1,1,3,78,3,4,2,1,2
472196,1,1,4,1,1,2,2,2,2,3,1,2,1,2,51,1,3,2,2,2
472197,3,4,2,1,1,3,3,2,3,4,3,2,1,3,41,3,4,2,1,2
472198,1,2,4,1,2,3,2,2,2,2,2,2,1,5,39,3,4,2,2,3
472199,1,1,4,2,2,1,1,1,1,2,1,2,1,2,29,1,2,1,3,1
472200,4,4,2,1,3,4,1,1,1,2,1,2,1,3,77,3,4,1,4,2
472201,3,3,3,1,1,3,2,2,2,4,4,2,1,1,24,2,4,1,3,3
472202,1,2,3,2,1,1,2,3,3,4,4,4,2,3,50,3,4,1,1,3
472203,2,3,2,2,2,2,2,2,2,2,2,2,1,1,22,3,3,2,2,3
472204,1,4,3,1,1,2,1,1,1,3,1,1,2,3,28,2,4,1,3,3
472205,1,1,2,2,1,2,3,3,3,4,3,3,1,1,29,1,4,2,4,2
472207,1,1,4,2,2,1,2,2,1,2,1,2,1,2,31,1,4,2,4,3
472209,2,2,3,1,2,2,2,3,3,2,2,3,1,5,54,3,1,2,2,2
472210,1,1,3,2,1,1,1,1,2,1,1,1,1,2,77,2,4,2,2,2
472212,2,2,2,2,2,2,2,1,2,2,3,2,2,5,53,3,4,2,1,3
472213,2,4,2,1,2,1,2,2,2,4,4,2,1,1,27,2,4,2,3,3
472214,2,4,2,1,2,3,1,2,2,2,2,2,1,3,43,3,4,2,3,2
472215,4,3,2,2,3,2,3,3,4,3,4,2,1,3,75,2,4,1,1,1
472216,1,2,4,4,3,2,2,3,2,3,1,2,1,2,53,1,4,2,3,1
472220,4,4,2,1,1,2,1,2,2,1,1,2,1,1,55,3,4,1,2,2
472221,2,3,2,1,2,1,3,3,4,3,4,3,1,1,72,2,4,1,4,1
472223,1,1,2,1,1,2,1,1,3,3,3,3,2,2,29,1,3,2,1,3
472224,1,4,4,1,2,2,2,2,1,2,3,2,1,3,48,1,1,1,3,1
472225,1,3,2,1,2,3,2,2,2,4,2,1,1,3,47,1,4,1,4,1
472226,2,3,3,2,1,2,2,2,2,2,3,2,2,1,31,3,4,1,2,2
472228,3,3,3,3,4,3,2,2,3,2,3,2,1,1,71,3,4,1,3,1
472230,2,2,2,1,1,3,2,2,2,4,1,3,1,3,52,2,4,2,4,1
472232,3,4,3,2,3,3,1,2,1,2,2,2,1,1,49,1,4,2,4,1
472235,1,3,3,3,3,1,3,2,3,3,3,3,1,3,51,1,4,1,2,2
472236,2,3,4,2,3,3,2,2,2,2,2,2,1,1,32,2,2,1,3,2
472239,1,2,2,1,2,2,2,1,1,2,2,1,1,2,35,1,4,1,4,2
472240,1,1,3,2,3,1,2,1,1,2,1,2,1,2,33,1,4,2,4,3
472242,2,2,3,3,3,1,2,2,2,2,2,2,1,5,35,3,4,1,2,3
472243,1,2,3,2,2,2,3,3,3,3,3,3,1,2,34,3,1,1,1,2
472244,1,3,2,3,3,2,2,2,2,3,2,2,1,1,34,1,4,2,3,2
472245,1,1,4,3,2,1,3,2,1,3,3,1,1,4,35,3,1,2,2,1
472247,1,2,3,2,2,2,1,1,3,2,2,3,1,2,33,1,4,2,4,2
472248,4,4,3,3,2,2,2,3,3,2,4,3,1,2,44,2,2,1,2,3
472249,2,4,2,1,2,2,1,2,2,2,2,3,1,3,34,1,3,2,3,3
472250,3,4,2,1,2,2,2,2,4,4,1,2,1,3,76,3,4,1,4,2
472251,1,1,4,3,3,1,3,2,2,3,3,2,1,2,35,1,4,1,4,1
472252,1,1,1,1,1,4,1,1,1,1,1,1,2,3,32,2,4,2,2,2
472253,1,1,1,1,1,1,1,1,1,1,1,1,1,3,32,1,4,2,4,2
472254,4,4,2,2,2,1,2,1,1,2,3,1,1,3,38,2,3,1,2,2
472255,2,3,3,3,3,3,2,2,2,3,3,3,2,3,32,2,4,2,2,3
472256,1,1,4,3,2,1,2,2,2,2,3,2,1,2,33,2,1,2,1,2
472258,1,2,2,1,3,2,2,2,3,4,3,2,1,3,26,1,4,2,2,2
472260,2,3,3,3,3,3,3,3,1,2,3,3,2,2,31,2,2,2,4,3
472261,2,1,2,2,2,4,2,1,1,2,2,3,1,1,84,1,4,1,2,1
472262,1,1,4,3,2,1,2,4,3,3,2,2,1,2,36,1,3,1,4,2
472263,1,1,4,2,2,1,1,2,2,2,1,1,1,4,32,1,4,1,4,2
472265,1,2,3,1,1,2,1,1,1,2,2,2,1,3,35,1,3,2,4,2
472266,1,1,1,1,1,2,4,4,4,4,4,4,2,5,40,2,4,1,1,3
472267,1,2,3,2,2,2,2,2,2,2,2,1,1,2,32,1,4,1,3,2
472268,1,2,4,2,3,2,2,2,1,1,2,2,1,2,83,1,4,2,3,2
482431,2,2,2,2,2,2,1,2,1,4,2,3,1,3,86,2,4,1,2,1
482432,1,2,4,4,3,2,1,1,2,2,4,3,1,2,42,2,4,2,2,2
472270,3,4,2,1,1,2,3,3,3,3,3,3,1,1,77,3,4,2,4,2
472271,1,2,3,1,1,1,2,2,2,2,2,2,2,2,63,2,1,2,1,2
472274,1,2,3,3,3,2,4,4,4,4,4,4,1,1,59,2,2,1,2,3
472275,2,2,4,1,1,2,2,3,1,2,3,4,2,3,41,3,4,1,2,3
472276,2,3,4,2,2,2,3,2,2,3,3,2,1,3,57,3,4,1,2,1
472277,3,3,2,2,2,3,2,3,2,2,2,4,1,1,58,1,2,1,4,1
472280,1,1,3,3,3,2,2,1,1,2,2,1,1,2,50,1,1,2,4,2
472281,2,4,1,1,1,1,1,2,2,1,2,1,2,3,77,2,4,2,3,2
472283,3,4,1,1,2,2,1,1,1,1,2,1,1,1,46,2,2,2,4,2
472284,1,1,4,3,2,1,2,2,2,2,2,3,1,2,37,1,4,1,3,2
472287,2,3,2,2,2,3,2,2,2,3,2,3,1,1,39,3,4,1,3,2
472288,2,3,4,1,3,2,3,3,3,3,3,3,1,1,35,1,4,1,4,2
472289,2,3,2,2,1,2,2,2,2,2,2,3,1,2,51,2,4,2,1,2
472290,1,1,1,1,1,1,1,1,1,1,1,1,2,1,32,2,2,2,2,3
472292,1,1,3,3,2,1,2,2,2,2,3,3,1,2,73,2,4,2,3,3
472293,1,1,1,1,2,2,1,1,1,4,1,1,1,5,33,2,4,2,1,3
472294,2,3,3,3,2,1,3,2,1,2,2,1,1,2,70,2,4,1,1,2
472295,1,1,4,2,2,1,2,2,3,1,4,2,2,2,38,1,1,1,4,3
472297,1,1,3,3,2,1,3,1,1,1,1,1,1,2,65,3,1,1,3,1
472298,3,3,3,2,3,2,2,2,2,2,2,2,2,5,73,1,4,1,3,1
472299,1,1,3,1,1,2,3,3,3,2,4,2,1,3,29,3,1,1,2,3
472300,1,3,4,2,3,1,2,3,2,3,3,3,1,1,55,1,4,1,4,2
472302,1,2,4,2,2,1,1,1,1,3,1,1,1,3,70,2,1,1,2,2
482466,3,4,2,1,2,3,2,2,2,4,2,1,1,1,34,1,4,1,3,3
472303,1,2,4,3,4,1,2,1,2,1,1,1,1,3,49,1,4,1,4,2
472304,1,2,2,2,3,1,1,1,1,3,2,1,1,1,38,3,4,2,1,1
472305,2,3,1,2,2,2,3,3,3,3,3,3,2,4,55,2,4,2,3,3
472306,4,4,1,1,1,3,1,1,1,2,2,2,1,3,65,2,4,2,3,3
472307,3,2,2,2,2,3,3,3,3,3,3,2,2,1,39,2,1,1,1,2
472309,4,4,2,1,2,3,1,1,1,1,2,1,1,1,36,1,4,1,2,1
472310,4,2,4,4,4,4,1,1,3,2,1,1,1,2,70,3,4,1,1,1
472311,1,1,4,4,4,1,1,1,1,2,1,2,1,2,73,1,4,2,4,3
472313,2,4,2,1,2,3,3,2,1,4,3,3,1,3,32,1,4,2,4,2
472314,1,1,4,3,3,1,1,2,2,3,1,3,1,2,41,3,4,2,2,2
472316,2,2,3,2,3,2,1,1,1,1,2,1,1,2,29,3,2,2,2,2
472317,1,1,4,3,2,1,4,2,2,3,4,2,1,2,44,2,2,1,4,2
472319,4,2,2,1,3,3,2,1,2,3,3,1,1,1,56,3,2,1,3,2
472321,2,2,2,2,2,2,3,3,3,3,3,3,2,5,36,2,4,1,1,3
472322,1,2,3,2,2,2,2,2,2,2,3,2,2,2,71,1,4,2,2,1
472323,1,1,3,2,1,1,1,1,1,2,1,1,1,3,57,3,1,1,3,1
472325,2,2,4,1,1,3,1,1,1,1,1,1,1,3,60,3,4,1,2,1
472326,3,4,2,1,2,3,2,2,2,3,2,2,1,3,35,1,4,2,4,2
472327,3,4,1,1,1,3,2,3,3,3,4,1,1,1,66,2,4,1,3,1
472328,4,2,1,1,1,4,2,2,2,4,3,1,1,1,48,1,4,1,3,1
472329,2,2,4,3,2,1,1,1,2,2,4,2,1,2,71,3,4,1,3,1
472331,4,4,2,1,3,4,1,1,1,3,4,1,1,1,78,1,4,1,1,2
472333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,1,3,1,2,2
472334,2,3,2,1,1,3,2,2,3,2,3,2,2,3,52,1,3,2,3,1
472335,1,2,4,4,2,1,2,1,1,2,2,3,1,3,81,1,4,1,2,2
472336,2,2,2,2,2,3,1,1,1,1,2,2,1,5,34,2,4,2,2,3
472340,4,4,1,1,3,4,1,1,1,4,1,4,1,4,54,3,4,2,4,3
472341,1,1,3,1,2,2,4,4,4,2,2,4,2,1,58,3,1,2,3,3
472343,1,3,4,2,3,1,1,2,2,2,2,2,1,5,77,1,4,1,2,3
472348,3,3,1,1,3,3,2,2,2,4,4,1,1,1,53,1,4,2,2,2
472349,1,3,4,2,2,1,1,1,3,1,2,2,1,3,69,1,4,1,3,1
472351,3,3,4,1,3,3,1,1,1,1,1,1,1,1,29,1,4,1,3,3
472352,3,4,1,1,2,3,1,2,3,1,2,4,1,1,80,3,4,1,3,3
472353,1,1,4,2,1,2,1,1,3,4,2,2,1,2,23,2,4,2,1,1
472354,1,2,3,3,2,2,2,2,2,3,3,2,1,2,49,1,2,2,3,2
472355,4,4,1,1,4,4,1,1,1,1,1,1,1,1,28,3,4,2,1,3
472357,4,4,1,1,2,4,4,4,4,4,4,4,1,1,56,2,4,2,3,3
472358,1,4,2,1,1,1,4,4,4,4,4,4,1,2,37,3,1,2,2,3
472359,2,3,3,3,2,1,1,1,1,2,2,1,1,2,70,3,1,1,2,1
482524,2,2,4,1,1,4,4,4,4,4,3,4,2,3,52,2,4,2,1,2
472362,1,1,4,1,1,1,1,1,1,1,2,1,1,2,73,3,3,2,3,2
472363,3,3,3,1,3,2,1,1,2,4,3,2,1,1,62,1,4,2,4,3
472364,2,3,2,1,2,3,3,3,3,4,3,1,2,1,66,3,4,2,2,2
472366,4,4,2,1,3,3,1,1,1,4,1,1,1,1,66,2,4,1,4,2
472367,1,1,1,3,3,3,1,1,2,2,2,2,1,2,48,1,1,1,4,2
472368,1,2,4,1,1,1,1,2,2,3,3,1,1,1,30,2,4,2,1,3
472369,3,2,3,3,3,2,2,2,2,3,2,2,1,3,60,1,4,2,4,3
472370,1,4,3,3,3,2,2,2,2,3,2,3,1,3,62,2,4,1,2,2
472371,1,2,4,2,2,2,2,2,2,2,1,2,1,2,39,2,2,2,2,3
472372,1,1,4,2,2,3,2,2,2,3,2,3,2,3,79,2,4,2,2,1
472374,3,4,2,1,1,3,1,1,1,4,3,1,1,1,59,3,4,1,2,1
472375,3,4,1,1,1,3,1,2,2,1,2,3,1,1,59,3,4,2,1,1
472377,2,3,4,3,3,2,4,4,4,3,3,3,1,5,59,2,2,1,3,3
472380,4,4,1,1,3,3,1,1,2,4,4,1,1,1,67,1,4,1,1,1
472381,1,1,1,3,1,1,1,1,1,2,1,1,1,2,60,2,2,2,4,3
472382,1,1,1,1,2,2,4,4,4,4,4,4,1,3,38,2,1,2,1,3
472384,3,3,2,1,2,2,3,2,2,3,3,3,2,3,41,1,4,2,3,2
472385,1,2,4,3,3,2,1,1,1,2,2,2,1,2,57,3,4,1,4,2
472386,2,2,2,2,3,2,3,3,3,4,2,2,2,2,47,1,3,2,4,2
472387,2,2,2,1,2,3,2,2,2,3,2,2,2,5,54,3,4,2,4,3
472388,1,1,3,1,2,1,2,2,2,2,2,2,1,2,61,3,1,1,2,1
472391,1,4,1,1,4,4,1,1,1,4,1,1,1,1,39,1,1,2,3,2
472393,1,1,4,4,4,1,1,1,1,1,1,1,1,2,74,2,4,1,1,1
472394,4,4,1,1,1,4,1,1,1,1,1,1,2,1,33,3,4,2,2,2
482560,3,4,2,1,1,1,1,1,1,4,4,1,2,3,38,3,2,2,3,2
472396,2,2,2,1,2,2,2,2,3,4,2,2,2,1,64,3,4,2,1,2
472397,2,3,2,1,1,3,1,1,2,2,2,2,1,1,72,1,4,2,3,1
472398,4,3,1,1,1,3,1,1,2,2,2,2,1,1,54,3,4,2,4,1
472399,3,3,1,1,2,4,1,1,1,1,2,1,1,1,69,2,4,2,1,1
472400,1,2,2,2,3,2,1,1,1,3,1,1,1,2,41,1,4,2,4,2
